time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
295.000,0.00,0.000,0.036,12.7342,94.8807,95.3602,88.1990,94.7635,12.7413
296.000,0.00,0.000,0.177,12.7449,94.8807,95.3602,88.7920,94.9865,12.7499
297.000,0.00,0.000,0.219,12.7718,94.8807,95.3602,89.0343,94.9895,12.7523
298.000,0.00,0.000,0.031,12.7581,94.8807,95.3602,89.3754,94.9928,12.7577
299.000,0.00,0.000,-0.022,12.7692,94.8807,95.3602,89.8274,95.1755,12.7672
300.000,0.00,0.000,0.056,12.7776,94.8807,95.3602,89.6845,94.9846,12.7623
301.000,0.00,0.000,0.234,12.7675,94.8807,95.3602,89.5893,94.8933,12.7593
302.000,0.00,0.000,0.186,12.7602,94.8807,95.3602,90.2728,95.0600,12.7679
303.000,0.00,0.000,0.233,12.7587,94.8807,95.3602,90.1239,94.9204,12.7648
304.000,0.00,0.000,0.177,12.7734,94.8807,95.3602,90.4779,95.0565,12.7724
305.000,0.00,0.000,0.241,12.7662,94.8807,95.3602,90.6497,95.0130,12.7721
306.000,0.00,0.000,0.206,12.7563,94.8807,95.3602,90.7076,94.9609,12.7728
307.000,0.00,0.000,0.048,12.7646,94.8807,95.3602,90.9123,94.9561,12.7766
308.000,0.00,0.000,0.274,12.7591,94.8807,95.3602,91.0106,94.9993,12.7770
309.000,0.00,0.000,0.162,12.7997,94.8807,95.3602,91.3183,95.0575,12.7822
310.000,0.00,0.000,0.200,12.7833,94.8807,95.3602,91.3803,94.9958,12.7813
311.000,0.00,0.000,0.018,12.7886,94.8807,95.3602,91.6791,95.0556,12.7873
312.000,0.00,0.000,0.229,12.7816,94.8807,95.3602,91.6870,95.0154,12.7846
313.000,2.50,6.134,6.202,12.7136,94.8759,95.3558,91.4901,94.9735,12.7026
314.000,5.00,12.286,12.412,12.6019,94.8617,95.3428,91.4772,94.9129,12.6135
315.000,7.50,18.475,18.464,12.5031,94.8379,95.3212,91.4556,94.7577,12.5205
316.000,10.00,24.718,24.795,12.4206,94.8046,95.2910,91.4254,94.7594,12.4263
317.000,12.50,31.035,31.213,12.3296,94.7615,95.2521,91.3865,94.5623,12.3215
318.000,15.00,29.164,29.256,12.3166,94.7087,95.2044,91.3388,94.4791,12.3310
319.000,16.82,32.889,33.146,12.2717,94.6609,95.1612,91.2955,94.5463,12.2688
320.000,18.64,36.678,36.678,12.1883,94.6072,95.1126,91.2470,94.2930,12.1993
321.000,20.45,40.539,40.805,12.1399,94.5476,95.0588,91.1932,94.4145,12.1331
322.000,22.27,44.480,44.535,12.0565,94.4820,94.9996,91.1339,94.0694,12.0551
323.000,24.09,48.506,48.574,11.9904,94.4102,94.9349,91.0693,94.1731,11.9870
324.000,25.91,50.000,50.033,11.9372,94.3333,94.8657,91.0001,93.8708,11.9390
325.000,27.73,50.000,50.250,11.9357,94.2558,94.7963,90.9307,93.8667,11.9185
326.000,29.55,50.000,50.127,11.8933,94.1783,94.7269,90.8613,93.6429,11.8961
327.000,31.36,50.000,50.018,11.8803,94.1008,94.6575,90.7919,93.6231,11.8811
328.000,33.18,50.000,50.058,11.8534,94.0233,94.5881,90.7225,93.4343,11.8590
329.000,35.00,50.000,50.202,11.8418,93.9458,94.5187,90.6531,93.2854,11.8376
330.000,36.67,50.000,50.264,11.8112,93.8683,94.4493,90.5837,93.4034,11.8269
331.000,38.33,50.000,50.253,11.8096,93.7909,94.3799,90.5143,93.3569,11.8123
332.000,40.00,50.000,50.109,11.7917,93.7134,94.3106,90.4450,93.3210,11.8003
333.000,41.67,50.000,50.043,11.7644,93.6359,94.2412,90.3755,92.8694,11.7739
334.000,43.33,50.000,49.975,11.7712,93.5584,94.1717,90.3061,93.0663,11.7700
335.000,45.00,50.000,50.168,11.7580,93.4809,94.1024,90.2367,92.7944,11.7472
336.000,46.67,50.000,50.069,11.7572,93.4034,94.0330,90.1673,92.9107,11.7421
337.000,48.33,50.000,50.144,11.7135,93.3259,93.9636,90.0980,92.6230,11.7214
338.000,50.00,45.773,45.891,11.7667,93.2485,93.8942,90.0286,92.5618,11.7672
339.000,50.00,45.773,45.983,11.7661,93.1782,93.8305,89.9648,92.6293,11.7612
340.000,50.00,45.773,46.045,11.7580,93.1078,93.7667,89.9011,92.4688,11.7484
341.000,50.00,45.773,45.899,11.7447,93.0375,93.7030,89.8374,92.3191,11.7391
342.000,50.00,45.773,45.975,11.7255,92.9672,93.6394,89.7738,92.5538,11.7400
343.000,50.00,45.773,45.847,11.7219,92.8968,93.5757,89.7101,92.2796,11.7266
344.000,50.00,45.773,45.774,11.7220,92.8265,93.5121,89.6465,92.0284,11.7138
345.000,50.00,45.773,45.832,11.7061,92.7562,93.4483,89.5827,92.0634,11.7091
346.000,50.00,45.773,45.957,11.7113,92.6858,93.3846,89.5190,91.9531,11.6988
347.000,50.00,45.773,45.980,11.6967,92.6155,93.3209,89.4553,91.9969,11.6953
348.000,50.00,45.773,45.962,11.6885,92.5452,93.2571,89.3915,91.9183,11.6886
349.000,50.00,45.773,45.938,11.6845,92.4748,93.1934,89.3278,91.9538,11.6860
350.000,50.00,-15.357,-15.182,12.5216,92.4050,93.1301,89.2645,91.8454,12.5036
351.000,48.12,-15.660,-15.656,12.5317,92.4288,93.1516,89.2859,92.2348,12.5498
352.000,46.25,-15.862,-15.741,12.5794,92.4528,93.1730,89.3074,92.2225,12.5762
353.000,44.38,-15.968,-15.753,12.6005,92.4779,93.1947,89.3291,92.3293,12.6047
354.000,42.50,-15.980,-15.850,12.6280,92.5029,93.2166,89.3510,92.3438,12.6303
355.000,40.63,-15.904,-15.693,12.6565,92.5279,93.2384,89.3728,92.3977,12.6527
356.000,38.75,-15.743,-15.614,12.6678,92.5524,93.2599,89.3943,92.3006,12.6701
357.000,36.87,-15.500,-15.372,12.6957,92.5762,93.2814,89.4157,92.5712,12.6967
358.000,35.00,23.354,23.515,12.1601,92.5997,93.3025,89.4369,92.4167,12.1862
359.000,35.00,23.354,23.578,12.1589,92.5640,93.2702,89.4046,92.1448,12.1758
360.000,35.00,23.354,23.450,12.1592,92.5282,93.2380,89.3723,92.1511,12.1776
361.000,35.00,23.354,23.331,12.1723,92.4925,93.2057,89.3400,92.1405,12.1787
362.000,35.00,23.354,23.578,12.1866,92.4567,93.1734,89.3078,92.1218,12.1747
363.000,35.00,23.354,23.543,12.1527,92.4209,93.1412,89.2755,91.9590,12.1697
364.000,35.00,23.354,23.411,12.1677,92.3852,93.1089,89.2432,91.9159,12.1700
365.000,35.00,23.354,23.336,12.1810,92.3494,93.0766,89.2110,91.8309,12.1682
366.000,35.00,23.354,23.482,12.1789,92.3136,93.0443,89.1787,91.9988,12.1720
367.000,35.00,23.354,23.456,12.1694,92.2779,93.0120,89.1464,91.9559,12.1709
368.000,35.00,23.354,23.548,12.1677,92.2421,92.9797,89.1140,91.6832,12.1607
369.000,35.00,23.354,23.568,12.1810,92.2064,92.9474,89.0817,91.8793,12.1673
370.000,35.00,23.354,23.485,12.1533,92.1706,92.9151,89.0495,91.5936,12.1590
371.000,35.00,23.354,23.462,12.1506,92.1348,92.8828,89.0172,91.6203,12.1604
372.000,35.00,23.354,23.594,12.1458,92.0991,92.8505,88.9848,91.6418,12.1596
373.000,35.00,-38.659,-38.664,13.0178,92.0638,92.8187,88.9530,91.7402,13.0039
374.000,31.50,-35.521,-35.478,12.9912,92.1210,92.8700,89.0044,92.0562,13.0017
375.000,28.00,-32.153,-31.948,13.0069,92.1733,92.9169,89.0513,92.2839,12.9890
376.000,24.50,-28.581,-28.500,12.9559,92.2201,92.9589,89.0933,92.2514,12.9657
377.000,21.00,-24.830,-24.837,12.9214,92.2614,92.9958,89.1302,92.1230,12.9335
378.000,17.50,-20.926,-20.805,12.9234,92.2967,93.0274,89.1618,92.2918,12.9037
379.000,14.00,-16.894,-16.658,12.8639,92.3258,93.0535,89.1879,92.3022,12.8641
380.000,10.50,-12.760,-12.712,12.8319,92.3487,93.0740,89.2084,92.3797,12.8269
381.000,7.00,-8.549,-8.417,12.7683,92.3652,93.0886,89.2230,92.3647,12.7791
382.000,3.50,-4.287,-4.115,12.7311,92.3751,93.0973,89.2317,92.3510,12.7288
383.000,0.00,0.000,0.199,12.6802,92.3783,93.1001,85.9428,92.2338,12.6724
384.000,0.00,0.000,0.025,12.6826,92.3783,93.1001,83.5332,92.3100,12.6818
385.000,0.00,0.000,0.181,12.6788,92.3783,93.1001,83.0831,92.0920,12.6767
386.000,0.00,0.000,0.157,12.6843,92.3783,93.1001,83.4591,92.1178,12.6822
387.000,0.00,0.000,0.240,12.6762,92.3783,93.1001,84.0798,92.2685,12.6901
388.000,0.00,0.000,0.045,12.6988,92.3783,93.1001,84.8054,92.4600,12.7031
389.000,0.00,0.000,0.061,12.6882,92.3783,93.1001,84.7276,92.2446,12.6992
390.000,0.00,0.000,0.184,12.6975,92.3783,93.1001,84.6881,92.1225,12.6970
391.000,0.00,0.000,0.053,12.7218,92.3783,93.1001,85.5339,92.4159,12.7121
392.000,0.00,0.000,-0.008,12.7232,92.3783,93.1001,85.9628,92.4304,12.7165
393.000,0.00,0.000,0.144,12.6956,92.3783,93.1001,85.9073,92.3041,12.7133
394.000,0.00,0.000,0.210,12.7300,92.3783,93.1001,86.2536,92.3684,12.7175
395.000,0.00,0.000,0.086,12.7192,92.3783,93.1001,86.4187,92.3187,12.7203
396.000,0.00,0.000,0.200,12.7430,92.3783,93.1001,86.8583,92.4648,12.7265
397.000,0.00,0.000,0.051,12.7333,92.3783,93.1001,86.8987,92.3339,12.7266
398.000,0.00,0.000,0.045,12.7388,92.3783,93.1001,86.9518,92.3022,12.7282
399.000,0.00,0.000,0.034,12.7502,92.3783,93.1001,87.4707,92.4302,12.7351
400.000,0.00,0.000,0.251,12.7251,92.3783,93.1001,87.3115,92.2235,12.7274
401.000,0.00,0.000,0.151,12.7331,92.3783,93.1001,87.4939,92.2897,12.7333
402.000,3.75,13.001,13.247,12.5582,92.3682,93.0909,87.3434,92.2744,12.5549
403.000,7.50,26.063,26.106,12.3834,92.3381,93.0635,87.3161,92.0612,12.3666
404.000,11.25,39.249,39.428,12.1637,92.2876,93.0180,87.2705,91.8764,12.1669
405.000,15.00,7.089,7.156,12.5728,92.2174,92.9547,87.2072,91.8070,12.5809
406.000,15.00,7.089,7.111,12.5770,92.2067,92.9448,87.1974,91.9016,12.5852
407.000,15.00,7.089,7.197,12.5830,92.1959,92.9350,87.1876,92.0741,12.5904
408.000,15.00,7.089,7.257,12.5841,92.1852,92.9252,87.1778,92.0592,12.5894
409.000,15.00,7.089,7.258,12.6055,92.1745,92.9154,87.1680,92.2799,12.5973
410.000,15.00,7.089,7.321,12.6094,92.1638,92.9056,87.1582,92.1856,12.5935
411.000,15.00,7.089,7.165,12.5999,92.1530,92.8958,87.1484,92.1739,12.5956
412.000,15.00,7.089,7.340,12.6081,92.1423,92.8860,87.1386,92.1857,12.5939
413.000,15.00,-14.961,-14.884,12.9006,92.1317,92.8764,87.1290,92.2102,12.8951
414.000,12.00,-12.065,-11.982,12.8819,92.1526,92.8950,87.1476,92.4324,12.8740
415.000,9.00,-9.105,-8.863,12.8228,92.1689,92.9095,87.1621,92.1200,12.8299
416.000,6.00,-6.097,-6.086,12.7926,92.1806,92.9199,87.1725,92.0673,12.7975
417.000,3.00,-3.057,-2.893,12.7723,92.1877,92.9261,87.1787,92.2754,12.7666
418.000,0.00,0.000,0.135,12.7201,92.1900,92.9280,87.4355,92.1663,12.7253
419.000,0.00,0.000,0.154,12.7190,92.1900,92.9280,87.2619,92.1988,12.7285
420.000,0.00,0.000,0.081,12.7143,92.1900,92.9280,87.3469,92.1776,12.7311
421.000,0.00,0.000,0.049,12.7449,92.1900,92.9280,87.6869,92.2882,12.7375
422.000,0.00,0.000,0.196,12.7263,92.1900,92.9280,87.4639,92.1115,12.7317
423.000,0.00,0.000,0.106,12.7561,92.1900,92.9280,88.1169,92.3564,12.7433
424.000,0.00,0.000,0.046,12.7388,92.1900,92.9280,88.3606,92.3397,12.7454
425.000,0.00,0.000,0.104,12.7309,92.1900,92.9280,88.0798,92.1294,12.7395
426.000,0.00,0.000,0.223,12.7258,92.1900,92.9280,88.0493,92.0802,12.7380
427.000,0.00,0.000,0.244,12.7589,92.1900,92.9280,88.6796,92.3270,12.7478
428.000,0.00,0.000,0.238,12.7326,92.1900,92.9280,88.0803,91.9393,12.7365
429.000,0.00,0.000,0.249,12.7610,92.1900,92.9280,88.3892,92.1521,12.7454
430.000,0.00,0.000,0.026,12.7555,92.1900,92.9280,88.7467,92.1674,12.7505
431.000,0.00,0.000,0.264,12.7693,92.1900,92.9280,89.1664,92.3202,12.7539
432.000,0.00,0.000,0.241,12.7424,92.1900,92.9280,89.1776,92.2281,12.7525
433.000,0.00,0.000,0.256,12.7670,92.1900,92.9280,89.5649,92.3726,12.7585
434.000,0.00,0.000,0.162,12.7522,92.1900,92.9280,89.2260,92.1189,12.7524
435.000,0.00,0.000,0.012,12.7689,92.1900,92.9280,89.5200,92.2050,12.7586
436.000,0.00,0.000,0.089,12.7551,92.1900,92.9280,89.8008,92.3340,12.7631
437.000,0.00,0.000,0.045,12.7808,92.1900,92.9280,89.7321,92.3045,12.7639
438.000,0.00,0.000,0.141,12.7527,92.1900,92.9280,89.4638,92.0823,12.7562
439.000,0.00,0.000,0.085,12.7597,92.1900,92.9280,89.8396,92.2450,12.7636
440.000,2.50,6.134,6.397,12.6914,92.1853,92.9236,89.5559,92.3352,12.6808
441.000,5.00,12.286,12.273,12.5980,92.1710,92.9106,89.5430,92.4079,12.6003
442.000,7.50,18.475,18.695,12.5042,92.1473,92.8891,89.5214,92.0608,12.4954
443.000,10.00,24.718,24.745,12.3963,92.1139,92.8588,89.4912,91.9895,12.4021
444.000,12.50,31.035,31.234,12.2878,92.0709,92.8200,89.4523,92.0169,12.3034
445.000,15.00,41.490,41.492,12.1483,92.0180,92.7722,89.4046,91.7967,12.1430
446.000,17.83,49.649,49.858,12.0062,91.9477,92.7088,89.3411,91.6891,12.0068
447.000,20.67,50.000,50.135,11.9860,91.8702,92.6394,89.2717,91.4771,11.9750
448.000,23.50,50.000,50.080,11.9589,91.7927,92.5700,89.2023,91.3919,11.9529
449.000,26.33,50.000,50.164,11.9233,91.7153,92.5005,89.1329,91.2382,11.9274
450.000,29.17,50.000,50.065,11.8997,91.6378,92.4311,89.0635,91.2066,11.9095
451.000,32.00,20.100,20.355,12.2818,91.5605,92.3619,88.9943,91.0533,12.2879
452.000,32.00,20.100,20.338,12.3121,91.5295,92.3337,88.9661,91.3048,12.2948
453.000,32.00,20.100,20.191,12.2862,91.4985,92.3055,88.9378,91.3099,12.2951
454.000,32.00,20.100,20.296,12.3022,91.4675,92.2772,88.9096,91.2515,12.2900
455.000,32.00,20.100,20.182,12.2800,91.4365,92.2491,88.8814,91.2389,12.2894
456.000,32.00,20.100,20.358,12.2668,91.4055,92.2209,88.8532,91.0983,12.2808
457.000,32.00,20.100,20.255,12.3014,91.3746,92.1926,88.8250,91.1629,12.2829
458.000,32.00,20.100,20.362,12.2798,91.3436,92.1644,88.7968,91.0616,12.2767
459.000,32.00,20.100,20.163,12.2600,91.3126,92.1363,88.7686,91.0782,12.2786
460.000,32.00,20.100,20.272,12.2866,91.2816,92.1080,88.7404,91.0245,12.2742
461.000,32.00,20.100,20.077,12.2565,91.2506,92.0798,88.7121,90.9317,12.2726
462.000,32.00,20.100,20.171,12.2634,91.2196,92.0515,88.6839,91.1806,12.2786
463.000,32.00,20.100,20.293,12.2630,91.1886,92.0233,88.6557,90.8264,12.2639
464.000,32.00,20.100,20.264,12.2580,91.1576,91.9951,88.6274,90.8900,12.2656
465.000,32.00,20.100,20.327,12.2829,91.1266,91.9668,88.5991,90.9061,12.2645
466.000,32.00,20.100,20.280,12.2693,91.0956,91.9385,88.5709,90.9458,12.2655
467.000,32.00,20.100,20.118,12.2706,91.0646,91.9102,88.5426,90.8000,12.2620
468.000,32.00,20.100,20.368,12.2474,91.0336,91.8819,88.5143,90.6560,12.2531
469.000,32.00,20.100,20.327,12.2521,91.0026,91.8537,88.4861,90.8198,12.2586
470.000,32.00,20.100,20.199,12.2539,90.9716,91.8255,88.4578,90.7371,12.2569
471.000,32.00,20.100,20.235,12.2443,90.9406,91.7973,88.4296,90.6387,12.2525
472.000,32.00,20.100,20.167,12.2614,90.9096,91.7690,88.4013,90.7281,12.2560
473.000,32.00,20.100,20.147,12.2555,90.8786,91.7408,88.3731,90.6055,12.2518
474.000,32.00,20.100,20.186,12.2338,90.8476,91.7125,88.3448,90.5083,12.2475
475.000,32.00,-28.178,-28.089,12.9102,90.8170,91.6846,88.3169,90.7017,12.9055
476.000,29.09,-26.129,-25.936,12.9095,90.8589,91.7221,88.3545,91.1413,12.9143
477.000,26.18,-23.934,-23.726,12.9019,90.8975,91.7567,88.3890,90.8679,12.8962
478.000,23.27,-21.607,-21.359,12.8927,90.9327,91.7881,88.4205,91.0580,12.8898
479.000,20.36,-19.163,-18.988,12.8691,90.9641,91.8163,88.4486,90.8515,12.8680
480.000,17.45,-16.616,-16.384,12.8651,90.9918,91.8409,88.4733,91.1781,12.8590
481.000,14.55,-13.981,-13.800,12.8269,91.0153,91.8620,88.4944,90.9435,12.8294
482.000,11.64,-11.273,-11.027,12.7974,91.0349,91.8794,88.5118,90.8767,12.8012
483.000,8.73,-8.506,-8.265,12.7817,91.0501,91.8930,88.5253,91.1328,12.7821
484.000,5.82,-5.695,-5.480,12.7717,91.0611,91.9027,88.5351,91.2861,12.7573
485.000,2.91,-2.855,-2.667,12.7314,91.0676,91.9084,88.5408,91.1057,12.7192
486.000,0.00,0.000,0.186,12.7015,91.0698,91.9102,85.5814,91.1151,12.6854
487.000,0.00,0.000,-0.019,12.7051,91.0698,91.9102,84.1442,91.1273,12.6921
488.000,0.00,0.000,0.027,12.6932,91.0698,91.9102,84.3214,91.1572,12.6958
489.000,0.00,0.000,-0.001,12.6873,91.0698,91.9102,84.5630,91.1582,12.6995
490.000,0.00,0.000,0.028,12.6858,91.0698,91.9102,84.5425,91.0026,12.6969
491.000,0.00,0.000,0.142,12.6890,91.0698,91.9102,84.3592,90.8592,12.6937
492.000,0.00,0.000,0.001,12.6844,91.0698,91.9102,84.9889,91.0167,12.7038
493.000,0.00,0.000,0.134,12.7112,91.0698,91.9102,85.6017,91.1851,12.7104
494.000,0.00,0.000,0.180,12.7256,91.0698,91.9102,85.7789,91.1893,12.7126
495.000,0.00,0.000,0.120,12.7059,91.0698,91.9102,85.8047,91.0739,12.7120
496.000,0.00,0.000,0.020,12.7172,91.0698,91.9102,86.1151,91.1224,12.7174
497.000,0.00,0.000,0.066,12.7365,91.0698,91.9102,86.2290,91.1253,12.7193
498.000,0.00,0.000,-0.001,12.7180,91.0698,91.9102,86.7935,91.2805,12.7276
499.000,0.00,0.000,0.060,12.7377,91.0698,91.9102,86.7354,91.2019,12.7263
500.000,0.00,0.000,0.118,12.7385,91.0698,91.9102,86.6310,91.0568,12.7227
501.000,0.00,0.000,0.013,12.7152,91.0698,91.9102,86.9897,91.1223,12.7283
502.000,0.00,0.000,0.196,12.7399,91.0698,91.9102,87.0070,91.0769,12.7262
503.000,0.00,0.000,0.258,12.7463,91.0698,91.9102,87.4055,91.2266,12.7323
504.000,0.00,0.000,0.177,12.7151,91.0698,91.9102,87.2644,91.0516,12.7292
505.000,0.00,0.000,0.049,12.7392,91.0698,91.9102,87.5888,91.1627,12.7364
506.000,0.00,0.000,0.127,12.7281,91.0698,91.9102,87.7749,91.1591,12.7368
507.000,0.00,0.000,0.261,12.7535,91.0698,91.9102,88.3209,91.3705,12.7436
508.000,2.50,6.134,6.366,12.6678,91.0651,91.9058,87.5653,91.0793,12.6513
509.000,5.00,12.286,12.379,12.5841,91.0508,91.8928,87.5524,91.1781,12.5703
510.000,7.50,18.475,18.677,12.4898,91.0271,91.8712,87.5308,91.0266,12.4741
511.000,10.00,24.718,24.782,12.3941,90.9937,91.8410,87.5006,90.9836,12.3815
512.000,12.50,31.035,31.201,12.2733,90.9507,91.8021,87.4617,90.8603,12.2791
513.000,15.00,29.164,29.380,12.2895,90.8979,91.7545,87.4140,90.7760,12.2866
514.000,16.82,32.889,32.967,12.2037,90.8500,91.7112,87.3708,90.5356,12.2181
515.000,18.64,36.678,36.791,12.1553,90.7964,91.6627,87.3223,90.5605,12.1540
516.000,20.45,40.539,40.552,12.0785,90.7368,91.6089,87.2685,90.2447,12.0780
517.000,22.27,44.480,44.519,11.9993,90.6711,91.5496,87.2092,90.3387,12.0117
518.000,24.09,48.506,48.671,11.9408,90.5994,91.4849,87.1445,90.3406,11.9385
519.000,25.91,50.000,50.104,11.9046,90.5224,91.4158,87.0754,90.2761,11.8988
520.000,27.73,50.000,50.254,11.8900,90.4449,91.3464,87.0060,90.0102,11.8703
521.000,29.55,50.000,50.235,11.8406,90.3675,91.2771,86.9366,89.8196,11.8475
522.000,31.36,50.000,50.120,11.8173,90.2900,91.2077,86.8672,89.6291,11.8268
523.000,33.18,50.000,50.183,11.8029,90.2125,91.1383,86.7979,89.7849,11.8161
524.000,35.00,50.000,50.025,11.8073,90.1350,91.0689,86.7284,89.6173,11.7981
525.000,36.67,50.000,50.121,11.7722,90.0575,90.9995,86.6591,89.3934,11.7754
526.000,38.33,50.000,50.053,11.7563,89.9800,90.9301,86.5897,89.5269,11.7676
527.000,40.00,50.000,50.045,11.7602,89.9025,90.8607,86.5203,89.3735,11.7498
528.000,41.67,50.000,50.108,11.7517,89.8251,90.7913,86.4509,89.2345,11.7321
529.000,43.33,50.000,50.071,11.7303,89.7476,90.7220,86.3815,89.1523,11.7184
530.000,45.00,50.000,50.220,11.7124,89.6701,90.6525,86.3121,89.1341,11.7048
531.000,46.67,50.000,50.138,11.6766,89.5926,90.5832,86.2427,89.0167,11.6914
532.000,48.33,50.000,50.238,11.6683,89.5151,90.5137,86.1733,88.7724,11.6718
533.000,50.00,45.773,45.777,11.7231,89.4377,90.4444,86.1039,88.6037,11.7169
534.000,50.00,45.773,45.904,11.7014,89.3673,90.3807,86.0402,88.7629,11.7136
535.000,50.00,45.773,45.928,11.6951,89.2970,90.3170,85.9766,88.6154,11.7016
536.000,50.00,45.773,45.769,11.7075,89.2267,90.2534,85.9129,88.5682,11.6959
537.000,50.00,45.773,45.766,11.6938,89.1563,90.1897,85.8492,88.5299,11.6886
538.000,50.00,45.773,45.818,11.6662,89.0860,90.1260,85.7855,88.2149,11.6715
539.000,50.00,45.773,46.017,11.6788,89.0157,90.0623,85.7218,88.2832,11.6657
540.000,50.00,45.773,45.789,11.6526,88.9453,89.9986,85.6581,88.0839,11.6570
541.000,50.00,45.773,46.030,11.6407,88.8750,89.9348,85.5944,87.9398,11.6441
542.000,50.00,45.773,45.842,11.6531,88.8047,89.8711,85.5307,88.1628,11.6496
543.000,50.00,45.773,45.874,11.6416,88.7343,89.8074,85.4670,88.2222,11.6467
544.000,50.00,45.773,45.956,11.6452,88.6640,89.7437,85.4033,87.9563,11.6325
545.000,50.00,-15.357,-15.089,12.4565,88.5941,89.6805,85.3400,87.8676,12.4499
546.000,48.12,-15.660,-15.497,12.5182,88.6180,89.7019,85.3615,88.3455,12.4983
547.000,46.25,-15.862,-15.691,12.5209,88.6420,89.7234,85.3829,88.2856,12.5245
548.000,44.38,-15.968,-15.738,12.5411,88.6670,89.7451,85.4047,88.3147,12.5508
549.000,42.50,-15.980,-15.734,12.5877,88.6921,89.7671,85.4267,88.6167,12.5847
550.000,40.63,-15.904,-15.771,12.5863,88.7171,89.7890,85.4486,88.5473,12.6055
551.000,38.75,-15.743,-15.592,12.6444,88.7415,89.8105,85.4701,88.6214,12.6274
552.000,36.87,-15.500,-15.461,12.6367,88.7654,89.8320,85.4915,88.6918,12.6487
553.000,35.00,23.354,23.616,12.1391,88.7889,89.8531,85.5126,88.4362,12.1322
554.000,35.00,23.354,23.593,12.1201,88.7532,89.8208,85.4804,88.3918,12.1309
555.000,35.00,23.354,23.538,12.1128,88.7174,89.7885,85.4481,88.2782,12.1277
556.000,35.00,23.354,23.599,12.1094,88.6816,89.7563,85.4158,88.1194,12.1214
557.000,35.00,23.354,23.592,12.1142,88.6459,89.7240,85.3835,88.1172,12.1214
558.000,35.00,23.354,23.343,12.1284,88.6101,89.6917,85.3513,88.2406,12.1290
559.000,35.00,23.354,23.623,12.1352,88.5743,89.6594,85.3189,88.2172,12.1244
560.000,35.00,23.354,23.484,12.1248,88.5386,89.6271,85.2866,88.1596,12.1243
561.000,35.00,23.354,23.598,12.1193,88.5028,89.5948,85.2544,88.1204,12.1215
562.000,35.00,23.354,23.596,12.1177,88.4670,89.5625,85.2221,88.0594,12.1194
563.000,35.00,23.354,23.605,12.1210,88.4313,89.5302,85.1898,87.9076,12.1143
564.000,35.00,23.354,23.382,12.1171,88.3955,89.4980,85.1575,87.9714,12.1196
565.000,35.00,23.354,23.555,12.1060,88.3598,89.4657,85.1253,87.8717,12.1140
566.000,35.00,23.354,23.560,12.1246,88.3240,89.4334,85.0930,87.8821,12.1145
567.000,35.00,23.354,23.480,12.1116,88.2882,89.4011,85.0607,87.8619,12.1151
568.000,35.00,-38.659,-38.536,12.9467,88.2529,89.3693,85.0288,87.7273,12.9483
569.000,31.50,-35.521,-35.341,12.9705,88.3102,89.4206,85.0802,88.2328,12.9525
570.000,28.00,-32.153,-32.013,12.9547,88.3625,89.4675,85.1270,88.4995,12.9439
571.000,24.50,-28.581,-28.542,12.9361,88.4093,89.5095,85.1690,88.6289,12.9258
572.000,21.00,-24.830,-24.683,12.8988,88.4505,89.5464,85.2059,88.4279,12.8885
573.000,17.50,-20.926,-20.824,12.8387,88.4858,89.5780,85.2375,88.5392,12.8589
574.000,14.00,-16.894,-16.743,12.8286,88.5150,89.6041,85.2636,88.4733,12.8176
575.000,10.50,-12.760,-12.773,12.7634,88.5379,89.6245,85.2840,88.2548,12.7700
576.000,7.00,-8.549,-8.565,12.7449,88.5543,89.6391,85.2987,88.6476,12.7372
577.000,3.50,-4.287,-4.250,12.6668,88.5642,89.6479,85.3074,88.4739,12.6813
578.000,0.00,0.000,0.198,12.6400,88.5675,89.6507,82.0288,88.5311,12.6289
579.000,0.00,0.000,0.115,12.6372,88.5675,89.6507,79.7610,88.4930,12.6332
580.000,0.00,0.000,0.268,12.6201,88.5675,89.6507,79.8190,88.4550,12.6340
581.000,0.00,0.000,0.207,12.6597,88.5675,89.6507,79.9337,88.4275,12.6381
582.000,0.00,0.000,0.090,12.6641,88.5675,89.6507,80.3425,88.4645,12.6449
583.000,0.00,0.000,0.120,12.6434,88.5675,89.6507,80.4667,88.3695,12.6451
584.000,0.00,0.000,-0.018,12.6547,88.5675,89.6507,80.8039,88.3675,12.6506
585.000,0.00,0.000,0.083,12.6669,88.5675,89.6507,81.4169,88.5694,12.6596
586.000,0.00,0.000,0.085,12.6660,88.5675,89.6507,81.7839,88.6242,12.6648
587.000,0.00,0.000,0.147,12.6798,88.5675,89.6507,82.3402,88.7074,12.6699
588.000,0.00,0.000,0.059,12.6831,88.5675,89.6507,82.0221,88.4509,12.6655
589.000,0.00,0.000,0.185,12.6628,88.5675,89.6507,82.0002,88.3605,12.6638
590.000,0.00,0.000,-0.009,12.6826,88.5675,89.6507,82.9073,88.6438,12.6789
591.000,0.00,0.000,0.191,12.6682,88.5675,89.6507,82.6925,88.4192,12.6713
592.000,0.00,0.000,0.084,12.6723,88.5675,89.6507,82.9620,88.4711,12.6772
593.000,0.00,0.000,-0.016,12.6994,88.5675,89.6507,83.6900,88.7151,12.6892
594.000,0.00,0.000,0.066,12.6911,88.5675,89.6507,83.9395,88.7233,12.6907
